ajol_id,author
219877,Emmanuel Kojo Amoah
219877,Patrick Kyeremeh
219877,Dennis Osei Yeboah
204135,Nathaniel Omilani
204135,F. D. Elebute
204184,Aimable Sibomana
204184,Claude Karegeya
204184,John Sentongo
204139,Josiane Mukagihana
204139,Florien Nsanganwimana
204139,Catherine Aurah
204141,Samuel Adeniyi
204141,Olaotan Kuku
204156,Christian Nicol
204156,Emmanuel Gakuba
204156,Gonzague Habinshuti
204143,Ezechiel Nsabayezu
204143,Aloys Iyamuremye
204143,Jean de Dieu Kwitonda
204143,Jean de Dieu Kwitonda
204143,Agnes Mbonyiryivuze
204144,Jean Twahirwa
204144,Etienne Twizeyimana
207862,Maame-Afua Nkrumah
199647,Marie Sagesse Uwurukundo
199647,Jean François Maniraho
199647,Michael Tusiime
199386,Shemunyenge Hamukwaya
199396,Chipo Makamure
199410,Emmanuel Ifeanyi Ani
199449,Edwin Byusa
199449,Edwige Kampire
199449,Adrian Rwekaza Mwesigye
199456,Michael Adiyiah
199456,Dieudonne Mutangana
199456,Yaw Ameyaw
199747,Fidele Ukobizaba
199747,Kizito Ndihokubwayo
199747,Alphonse Uworwabayeho
188762,Jean Claude Nzeyimana
188762,Kizito Ndihokubwayo
188763,Ernest Kofi Davis
188763,Christopher Beccles
188763,Etheldreda Intsiful
188764,Kayode Kunle Oyediran
189028,Mavis Okyere
189028,Ernest Larbi
192016,Agnes Mbonyiryivuze
192016,Lakhan Lal Yadav
192016,Maurice Musasia Amadalo
192182,Damian Kofi Mereku
192084,Patrick Tchonang Yaoukap
192084,Judith Njomgang Ngansop
192084,Daniel Tieudjo
192084,Bettina Pedemonte
192088,Ukobizaba Fidele
192088,Ndihokubwayo Kizito
192088,Mukuka Angel
192088,Uwamahoro Jean
192017,Morenikeji Alex Akanmu
192181,Angel Mukuka
192181,Overson Shumba
192181,Sudi Balimuttajjo
192181,Vedaste Mutarutinya
192092,Darko Kwaku Amponsah
192092,Maigari Salifu Mohammed
192018,Hamidu Ibrahim
192018,Samuel Asiedu-Addo
199353,Dissou Yarhands Arthur
187474,Farouq Sessah Mensah
187474,Douglas Darko Agyei
187475,Boi Doku Anyetei
187475,Twumasi Ankrah Kwarteng
187475,Ruby Hanson
187476,Charles Bediako Ampofo
187477,Amidu Bashiru
187477,Josephine Nyarko
187479,Khadijat S Ameen
187479,Saidat M Adeniji
187479,Kehinde Abdullahi
187478,Hassan Usman
187478,Wun Thiam Yew
187478,Salmiza Saleh
187480,Moses Agyemang
187480,Ekow Hagan
187480,Stephen Agyabeng
187482,Richard Kyere Asomah
187482,Hager Dennis
187482,Mohammed Nurudeen Alhassan
187482,Joseph Kofi Aseidu
188302,Camille Kanamugire
188302,Lakhan Lal Yadav
188302,Agnes Mbonyiryivuze
188100,Prince Hamidu Armah
188100,Dean Robson
188308,Kizito Ndihokubwayo
188308,Jean Uwamahoro
188308,Irénée Ndayambaje
173391,Mawuli Kofi Tay
173391,Thomas Mensah Wonkyi
173390,Ruby Hanson
173393,Mandina Shadreck
173393,Ochonogor Chukunoye Enunuwe
174066,Hagar Dennis
174066,Damian Kofi Mereku
174066,Mohammed Nurudeen Alhassan
173395,Olufunmilola Leah Dominic
173395,Justina Adu
174051,Eric Magnus Wilmot
174177,Kizito Ndihokubwayo
174177,Jean Uwamahoro
174177,Irénée Ndayambaje
174174,Might Kojo Abreh
175362,Might Kojo Abreh
175362,E. Magmus Wilmot
178157,Heba Bakr Khoshaim
178157,Suhad Subhi Aiadi
178160,Douglas D Agyei
178160,Farouq Sessah Mensah
178163,Ephrem Kwaku Kwaa-Aidoo
178163,Mathias Agbeko
178164,Agnes Mbonyiryivuze
178164,Camille Kanamugire
178164,Lakhan Lal Yadav
178164,Celestin Ntivuguruzwa
182267,Prince Hamidu Armah
182267,Dean Robson
182641,Mawuadem Koku Amedeker
182212,Richard Kyere Asomah
182212,Hager Dennis
182212,Mohammed Nurudeen Alhassan
182212,Joseph Kofi Aseidu
207863,Elizabeth Adu
207863,Damian Mereku
207863,Charles Assuah
207863,Chriss Okpoti
169277,Josiah D. Kittoe
169277,Samuel K. Asiedu-Addo
169281,Shadreck Mandina
169281,Enunuwe C. Ochonogor
169279,Emmanuel A. Bofah
169279,Forster D. Ntow
169282,Isaac Pinamang
169282,Penrose O. Cofie
169000,Ernest K. Davis
169001,Wendy N. Setlalentoa
169003,Edward Dadson Mills
169003,Damian Kofi Mereku
169004,Patricia Ananga
169004,Peter Akayuure
169005,Charles K. Assuah
169005,Wasila Yakubu
169005,Yarhands D. Arthur
169005,Samuel K. Asiedu-Addo
169008,Thomas Mensah-Wonkyi
169008,Elizabeth Adu
169007,Gabriel Senanu Akakpo
242228,Ernest Davis Kofi
242228,Seth Chaiklin
168996,Elizabeth Adu
168996,Charles K. Assuah
168996,Samuel K. Asiedu-Addo
168997,Moses Agyemang
168997,Damian Kofi Mereku
91952,OA Sofowora
91952,B Adekomi
93847,PH Armah
93847,W Osafo-Apeanti
91953,JN Asante
91953,DK Mereku
91954,F Bahmaei
91954,NN Sadeghi
91955,R Hanson
91955,A Sam
91955,V Antwi
91956,EM Wilmot
91956,JE Otchey
91957,H Bobobee
91957,D Carboo
91957,R Akuamoah
91957,WJ Ntow
91958,B Odabasi
91959,EID Ngman-Wara
91960,KD Taale
91961,OR Ugwuadu
82921,SK Asiedu-Addo
82921,DE Bentil
82922,V Antwi
82922,R Hanson
82922,ER Savelsbergh
82922,HMC Eijkelhof
82924,V Antwi
82924,R Hanson
82924,ER Savelsbergh
82924,HMC Eijkelhof
82925,P Appiah-Boateng
82927,C Kazunga
82927,LHN Mutambara
82927,J Mapurisa
82928,DI Oludipe
82928,DB Awofodu
82929,CK Assuah
82930,Fiifi Mensah
69096,DE Okigbo
69096,NN Agu
69097,S Faleye
69099,H Nasim
69100,NN Achufusi-Aka
69100,FC Offiah
69101,BV Samlafo
69103,E Baffoe
69103,DK Mereku
69104,KD Taale
69105,JA Fletcher
69106,EG Akpama
69106,EN Ekefre
69107,SW Bassey
69107,NA Ndiyo
69107,MT Joshua
69108,UE Uyoata
69108,K Ekpo
69108,J Ibe
69108,A Okon
69109,R Hanson
61569,R.A Olatoye
61569,Y.M Adekoya
61570,E.M Wilmot
61571,O.J Ehindero
61571,M.A Adeleke
61571,E.O Oloyede
61571,Y.A Ajibade
61572,B.A Adeniji
61573,K.B Owusu-Akyaw
61575,O.A Olajide
68915,TO Adeyemi
61561,E.M Wilmot
61562,E Owusu-Ansah
61562,I.K Dontwi
61562,S.K Asiedu-Addo
61562,J Oduro-Yeboah
61563,T.O Adeyemi
61564,B.A Adegoke
61565,D.D Eni
61565,E Ubong
61566,O Asante
61567,D.K Mereku
61567,A.K Akyeampong
61568,R.A Olatoye
38608,SJ Mitchual
38608,R Okai
38608,K Frimpong-Mensah
38609,TO Adeyemi
38610,S Asare-Nkoom
38611,IA Osinuga
38611,OM Bamigbola
38612,BA Adeniji
38613,MAO Sotayo
38614,JA Fletcher
38615,SK Asiedu-Addo
38616,JO Babalola
38616,OO Oyelakin
38616,KO Okonjo
38616,K Brown-Acquaye
38617,JA Azure
38618,IK Anderson
38619,J Ghartey-Ampiah
38620,J Anamuah-Mensah
38620,DK Mereku
38620,A Asabere-Ameyaw
38621,F Mensah
38622,TO Adeyemi
46281,BV Samlafo
38624,WHK Hordzi
38625,IK Dontwi
38625,ST Appiah
38625,FO Boateng
38625,SK Asiedu-Addo
38626,NS Okoye
38626,RN Okechukwu
38598,J Anamuah-Mensah
38598,DK Mereku
38599,MK Amedeker
38599,L Abdul-Rahman
38600,J Eshun-Famiyeh
38601,AE Arkhurst
38602,E Ngman-Wara
38603,JA Azure
38604,CA Igbo
38605,EK Awanta
38606,E Kwame-Asante
38607,TO Adeyemi
38590,J Ghartey-Ampiah
38590,JK Tufuor
38590,VPY Gadzekpo
38591,HA Brown-Acquaye
38592,IK Anderson
38592,E Boateng-Ennimful
38593,SJA Mgbekem
38593,PJ Ntukidem
38593,RB Etor
38594,JK Eminah
38595,YKA Etsey
38596,J Efiong
38596,BE Eze
38597,FE Bisong
38582,SK Asiedu-Addo
38582,IK Dontwi
38582,P Arthur
38583,I Oluyemi Onabanjo
38583,PN Okpala
38584,BG Nworgu
38584,Robert E Yager
38585,MJ Nabie
38585,EIDN Ngman-wara
38586,AO Onivehu
38586,SR Ziggah
38587,J Anamuah-Mensah
38587,A Asabere-Ameyaw
38588,A Asare-Inkoom
38588,J Gyening
38589,Mawutor Avoke
38572,M Gasseller
38572,AV Gholap
38573,I Pumure
38574,BA Eshun
38574,GK Abledu
38575,J Anamuah-Mensah
38575,JOE Otuka
38575,F Mensah
38576,MF Alonge
38577,KD Mereku
38578,C Tsvigu
38578,TD Maswera
38579,JA Fletcher
38580,IK Dontwi
38580,E Owusu-Ansah
38581,HA Brown-Acquaye
57573,AA Osinubi
57573,GO Ajayi
57573,O Adegbola
57574,J Olorondu
57574,EE Emuveyan
57574,AE Ohwovoriole
57575,BC Unadike
57575,NA Akpan
57575,EJ Peters
57575,IO Essien
57575,OE Essien
57576,FH Puepet
57576,A Uloko
57576,IY Akogu
57576,E Aniekwensi
57577,LC Saalu
57577,AA Osinubi
57567,CN Unachukwu
57567,DI Uchenna
57567,E Young
57569,AA Osinubi
57569,LA Enye
57569,AE Adesiyun
57569,GO Ajayi
57571,AO Ogbera
57571,S Chinenye
57571,A Akinlade
57572,LAJ Shittu
57572,RK Shittu
57572,AA Osinubi
57572,OA Ashiru
150656,A. U. Kaoje
150656,A. A. Sabir
150656,S. Yusuf
150656,A. O. Jimoh
150656,M. O. Raji
150657,A. F. Saraiva Soares
150657,M. M. D. Leão
150657,M. R. Vianna Neto
150658,Olayemi Bosede Ogonnoh
150658,Funmilola Oluyemi Omoya
150658,Olubukola Olayemi Olusola- Makinde
150659,Sijaona C. Msigala
150659,Faith P. Mabiki
150659,Bjarne Styrishave
150659,Robinson H. Mdegela
150661,Seid Tiku Mereta
150663,B. Arwenyo
150663,J. Wasswa
150663,M. Nyeko
150663,G.N. Kasozi
150664,James Kushe
150664,Mtafu Manda
150664,Hassan Mdala
150664,Elijah Wanda
150666,I.O. Omomowo
150666,A. O. Salami
150666,T.I. Olabiyi
150667,Vikram Kumar
150667,Jahangeer Jahangeer
150667,Padm Nabh Tripathi
150667,Shaktibala Shaktibala
150671,Taiwo Adekanmi Adesakin
150671,Adebukola Adenike Adedeji
150671,Adedeji Idowu Aduwo
150671,Yetunde Folasade Taiwo
150675,Lazaro Julius Kivuyo
150675,Karoli Nicholas Njau
150675,Cecil Kithongo King’ondu
150676,Abebe Abay
150676,Wassie Haile
150677,Brahima Traore
150677,Fasse Samake
150677,Amadoun Babana
150677,Min Hang
147997,Abderamane H
147997,Ketchemen-Tandia B
147997,Nlend B Y
147997,Arrakhais A B
148001,Dominics Dan Ayaa
148001,Fuchaka Waswa
148003,Kachaje O
148003,Kasulo V
148003,Chavula G
147987,Hart Lawrence
147987,Orupabo Sika
147988,Mohammad Ali Hajabbasi
147990,Sarah Akello
147990,Nelson Turyahabwe
147990,Paul Okullo
147990,Jacob Godfrey Agea
147991,Ochieng Ombaka
147992,Effiong Ukoreb Etim
147994,Ogbonna Chukwuemeka Godswill
147994,Okoye Veronica Ugonma
147994,Eleazu Eberechi Ijeoma
144691,Samuel Kojo Abanyie
144691,Ampadu Boateng
144691,Steve Ampofo
144697,Ahamada Zziwa
144697,Maureen Norah Nabulime
144697,Nicholas Kiggundu
144697,Robert Kambugu
144697,Abia Katimbo
144697,Allan John Komakech
144699,Adelere Ezekiel Adeniran
144699,Adetinuke Aina
144699,Omolaraeni Oshunrinade
144703,O. E Abiye
144703,O. E. Akinola
144703,L. A. Sunmonu
144703,A. I. Ajao
144703,M. A. Ayoola
142232,F Brempong
142232,Q Mariam
142232,K Preko
142234,Guy Valerie Djumyom Wafo
142234,Pulcherie Matsodoum Nguemte
142234,Wilfried Arsène Letah Nzouebet
142234,Pierre François Djocgoue
142234,Ives Magloire Kengne
142241,Usman Abdullahi Usman
142241,Prashant Kumar
142241,Abatcha Babagana Abdulkadir
142241,Hamman Ishaku Kamale
142241,Hamza Maina Sadiq
142241,Dahiru Danjuma Muhammed
142241,Yusuf Ibrahim
142241,Ibrahim Bukar Wulo
142246,Beshah M Behailu
142246,Arto Suominen
142246,Tapio S Katko
142246,Harri Mattila
142246,Gashaw Yayehyirad
144690,Mosiamisi Mokgolele
144690,Sello Alfred Likuku
142225,Tadesse Mosissa Ejeta
142225,Alemayehu Haddis
142227,Dikonketso S. Mofokeng
142227,Rasheed Adeleke
142227,Olayinka A. Aiyegoro
142230,Yvonne Lugali
142230,Ahamada Zziwa
142230,Noble Banadda
142230,Joshua Wanyama
142230,Isa Kabenge
142230,Robert Kambugu
142230,Peter Tumutegyereize
142226,SM Taiwo
142226,MO Awoyemi
142226,GC Onyedim
142228,P Mutai
142228,C Niwagaba
142228,JB Tumuhairwe
142228,R Kulabako
142228,A Katukiza
142228,P Nyenje
142228,F Kansiime
142229,KD Adedayo
142219,B.C. Tenai
142219,J.M. Mbaria
142219,G.M. Muchemi
142219,R Jansen
142219,A Kotze
142219,V Naidoo
142219,E.K. Kariuki
142219,J.G. Nduhiu
142219,J.G. Nderitu
142219,F.K. Gitau
142220,Getahun Garedew Wodaje
142220,Zewdu Eshetu
142220,Mekuria Argaw
142223,Njoyim Estella Buleng Tamungang
142223,Mofor Nelson Alakeh
142223,Mary Lum Fonteh Niba
142223,Sunjo Jude
137104,Musharaf Rehman
137104,A. R. Yousuf
137104,M. H. Balkhi
137104,M. I. Rather
137104,N. Shahi
137104,M. Meraj
137104,K. Hassan
137111,Makinde Oladotun Wasiu
137111,Oluyemi Emmanuel Ayodele
137111,Tunbosun Isaac Ayodele
137111,Olabanji Iyabo Oluremi
137111,Ogundele Katerine Temitope
137111,Fakoya Omowumi Temitope
134924,Moussa Issaka Abdoulkader
134924,Somé Yélézouomin Stéphane Corentin
134924,Abdourhamane Touré Amadou
134924,Hassane Bouba
134924,Malam Abdou Moussa
134924,Mamadou Ibrahim
134924,Abba Bachir
134924,Garba Zibo
134924,Yacouba Hamma
134929,Saidu Idris
134929,Lal Merving Dharmasiri
134930,Ibrahim Awad Eljack
134931,R. K. Kyuma
134931,R. G. Wahome
134931,J. M. Kinama
134931,V. O. Wasonga
132819,Eugene Ndema Nsombo
132819,Frédéric Ako'o Bengono
132819,Jacques Etame
132819,Din Ndongo
132819,Gordon Ajonina
132819,Paul Bilong
132821,OA Ologbosere
132821,HSA Aluyi
132821,AG Ogofure
132821,A Beshiru
132821,FI Omeje
132823,Bayu Dume
132823,Tadesse Mosissa
132823,Amsalu Nebiyu
132826,Veilla E. Matee
132826,Samwel V. Manyele
132828,Lyndon Nii Adjiri Sackey
132817,Emmanuel Temiotan Ogbomida
132817,Bawo Kubeyinje
132817,Lawrence Ikechukwu Ezemonye
128341,Peter Olaoye Oyeleke
128341,Olushola Ayoola Abiodun
128341,Rasaki Alao Salako
128341,Olusanmi Ebenezer Odeyemi
128341,Tolulope Bayode Abejide
128342,Rafiquel Islam
128342,Jannat Al Foisal
128342,Musrat Rahman
128342,Laisa Ahmed Lisa
128342,Dipak Kumar Paul
128343,Mohammed Haggag
128343,Jean Claude Kalisa
128343,Ahmad Wagdy Abdeldayem
128344,KU Osuocha
128344,EI Akubugwo
128344,GC Chinyere
128344,AE Ugbogu
128346,Yassir Barkouch
128346,Alain Pineau
134938,I.A. Legwaila
134940,S Thiam
134940,B Sambou
134940,A Guissé
134943,M.C. Ochei
134943,I.C. Orisakwe
134943,A Oluleye
128338,Rochelle Holm
128338,James Madalitso Tembo
128338,Bernard Thole
128340,Andrews Nkansah
128340,Francis Attiogbe
128340,Engelbert Kumi
124789,SN Hailemariam
124789,T Soromessa
124789,D Teketay
124788,SO Oladeji
124788,MD Saeed
124790,N Doreen
124790,J Okot-Okumu
124790,FJ Muyodi
124782,BK Mburu
124782,JB Kung’u
124782,JN Muriuki
124783,DN Obiora
124783,AE Ajala
124783,JC Ibuot
124784,RA Mato
124785,D Mboowa
124785,N Banadda
124785,N Kiggundu
124785,I Kabenge
124785,AJ Komakech
121922,KA Ae-Ngibise
121922,PL Kinney
121922,KP Asante
121922,D Jack
121922,EA Boamah
121922,R Whyatt
121922,M Mujtaba
121922,A Manu
121922,S Owusu-Agyei
121922,BJ Wylie
121923,P Promthet
121923,P Mungkarndee
121924,WZ Ousman
121925,R N'doua Etile
121925,SS Yao
121925,GK Blahoua
121925,V N'douba
121926,RC Ekeanyanwu
121926,CL Nwokedi
121926,UT Noah
121927,PAY Ampim
121927,SGK Adiku
121927,JJ Sloan
121910,E Inam
121910,JB Edet
121910,NAO Offiong
121911,IE Ekong
121913,OI Abasi
121913,NE Esom
121913,IO Ezekiel
121913,ON Philip
121914,GY Coffie
121914,AY Bediako
121914,PE Edze
121916,SA Mwachireya
121916,TR McClanahan
121916,BE Hartwick
121916,IM Cote
121916,L Lesack
121918,OK Koech
121918,RN Kinuthia
121918,GN Karuku
121918,SM Mureithi
121918,R Wanjogu
121919,Y Mijinyawa
121919,TD Akpenpuun
121920,D Tsegaye
121920,F Assefa
121920,H Gebrekidan
121920,G Keneni
121660,OM Nweke
121660,EO Igwe
121660,PN Nnabo
121661,AK Mensah
121661,EA Kissi
121661,K Krah
121661,OD Mireku
121662,J Mwamburi
121664,PJ Binyaruka
121665,ATA Ibrahim
121667,GO Chris-Otubor
121667,P Olorunfemi
121668,D Lotter
121668,N Hunter
121668,M Straub
121668,D Msola
118248,OY Ako
118248,Y Kitamura
118249,KA Berthe
118249,B Abdramane
118249,S Reichenbach
118271,MA Emigilati
118271,I Ishiaku
118271,BY Usman
118271,GI Kuta
118271,K Dangana
118272,GC Chinyere
118272,KU Osuocha
118272,I Chinedu
118273,MR Ahmad
118273,AF Ahmad
118273,HK Sharma
118274,T Eliku
118274,H Sulaiman
118275,AT Tadese
118275,LA Seyoum
118276,SEB Kengne
118276,O Hamandjoda
118276,J Nganhou
118277,HJ Mongi
118277,AN Mvuma
118277,S Kucel
118277,AJ Tenge
118277,M Gabriel
118279,CNP Okonkwo
118279,L Kumar
118279,S Taylor
118281,G Korbeogo
118283,OK Iroha
118283,OU Njoku
118283,VN Ogugua
118283,VE Okpashi
118286,AW Mayo
118286,T Mubarak
118289,JA Chukwudebelu
118289,CC Igwe
118289,EI Madukasi
118291,DJ Mugisa
118291,N Banadda
118291,N Kiggundu
118291,R Asuman
118238,SP Lohani
118238,A Chhetri
118238,SN Khanal
118239,O Amukali
118239,BO Obadoni
118239,JK Mensah
118240,NF Mwageni
118240,RS Shemdoe
118240,R Kiunsi
118241,ACC Ezeabasili
118241,OL Anike
118241,BU Okoro
118242,ZY Amare
118243,CC Kaonga
118243,IBM Kosamu
118243,C Tenthani
118244,HA Abo-Taleb
118244,M El Raey
118244,MM Abou Zaid
118244,SM Aboul Ezz
118244,NE Abdel Aziz
118245,FI Adeosun
118245,AA Akinyemi
118245,AA Idowu
118245,IO Taiwo
118245,A Omoike
118245,BJO Ayorinde
118246,N Zabbey
118246,BB Babatunde
118209,I Yakubu
118209,D Mireku-Gyimah
118209,AA Duker
118210,PAO Odjugo
118210,GO Enaruvbe
118210,HO Isibor
118211,M Mahamane
118213,S Kyeyune
118213,P Mulamba
118214,PO Orwa
118214,R Omondi
118214,W Ojwang
118214,J Mwanchi
118215,OM Wangboje
118215,AJ Ikhuabe
118216,AN Asuoha
118216,CI Osu
118217,EN Njoka
118217,O Ombaka
118217,JM Gichumbi
118217,DI Kibaara
118217,OM Nderi
118218,EA Udofia
118218,JN Fobil
118218,G Gulis
118219,TC Senganimalunje
118219,CM Tenthani
118212,M Chebbah
118212,Z Allia
118220,Z Mahmood
118220,S Nasir
118220,N Jamil
118220,A Sheikh
118220,A Akram
118221,N Mukaratirwa-Muchanyereyi
118221,J Kugara
118221,MF Zaranyika
113455,Y Habibzadeh
113444,B Lekhlif
113444,A Kherbeche
113444,G Hebrand
113444,N Dietrich
113444,J Echaabi
113446,OD Samah
113446,KB Amey
113446,K Neglo
113447,HN Misra
113447,A Mishra
113448,E Atuanyan
113448,L Tudararo-Aherobo
113449,L Bekele
113450,AS Manzola
113450,MS Laouali
113450,M Ben Amor
113451,AA Adekunle
113451,AO Adeniyi
113452,ZO Ojekunle
113452,DR Ubani
113452,RO Sangowusi
113442,O Adekola
113442,A Bashir
113442,AM Kasimu
176489,Shaban Ngole
176490,Tobias A. Swai
176490,Daudi R.V.B. Lwiza
176490,Michael O. Ndanshau
176491,John Kingu
176492,Freddy J. Gamba
176493,Vincent T. Msonge
176494,Henry Chalu
176496,Mwamini M. Tulli
176497,Tumsifu Elly
176498,Eugene E. Mniwasa
176499,Josephat Lotto
176499,Ezra Kakozi
176500,Shaban Ngole
176501,Vincent T. Msonge
176502,Freddy J. Gamba
176503,Eugene E. Mniwasa
176504,Frank A.E. Mkumbo
176505,Stephen E. Akyoo
176505,Alfred S. Sife
176506,Shaban Ngole
176507,Vincent T. Msonge
176508,Josephat Lotto
176508,Justus Mwemezi
176509,Indiael D. Kaaya
176510,Zawadi Ally
176544,Abdulrahman J. Nkoba
176545,A.N. Saqware
176546,Jesophat Lotto
176547,Mussa J. Assad
176550,Lewis J. Ishemoi
176520,Mussa J. Assad
176522,Josephat Lotto
176524,G.D. Mjema
176524,E. Kimaro
176524,J. Kingu
176524,H. Nassoro
176524,F. Msigwa
176527,Jamal Adam
176530,Christian J. Mbekomize
176511,Ibrahim Ramadhani Kikwiye
176512,Najim Soud Ally
176512,Ulingeta O.L. Mbamba
176513,Kassim Hussein
176513,Bill Kiwia
176514,Daniel Eseme Gberevbie
176515,Francisco M.P. Mugizi
176515,Michael O.A. Ndanshau
176515,Jehovaness Aikaeli
176516,Jamal Adam
176517,G.D. Mjema
176518,Kassim Hussein
176519,Lewis J. Ishemoi
176521,Abdulrahman J. Nkoba
176523,Abdullah Makame
176532,Benjamin Mutagwaba
176533,Humphrey P.B. Moshi
176534,Ellinami J. Minja
176535,Michael O.A. Ndanshau
176536,Frank A. Mkumbo
176537,Samwel M. Werema
176525,Imanueli D. Mnzava
176526,Abdullah H. Makame
176528,J Pansiri
176528,Z.T. Temtime
176529,Lenny Bega Kasoga
176531,Muhammad Tanko
176538,Allan Syril Mlulla
176539,Lewis J. Ishemoi
176540,Zelealem T. Temtime
176541,Mussa J. Assad
176541,Zawadia Nanyaro
176542,Kadida R. Mashuashi
176543,Percy Phatshwane
176543,Kachiraju Satish Kumar
176543,Magare Mpuisang
24414,ID Mnzava
24415,J Matsoha
24415,N Ronan
24416,EG Kitindi
24417,LM Mboma
24391,Michael I Moughalu
24391,Chinedu B Ezirim
24390,Hamisi H Mwinyimvua
24390,Wilhelm M Ngasamiaku
24392,Fred Angels A Musika
24393,B Honu
24394,RK Wadhwa
24405,Nessan J Ronan
24406,Mohammed Amidu
24407,Immanueli D Mnzava
24407,David Hillier
24408,John Matsoha
24408,Nessan Ronan
24409,Barbara Seedha
24409,Lauren Maxwell
24409,Joseph Horton
24410,Benhaji Shabaan
24411,Lucy Mary Mbona
24412,Nkisang N Moeti
24412,Thabiso Botlhole
24413,Isaya J Jairo
24395,Salvador Cruz Rambaud
24395,José Garcia Pérez
24395,Ángel Sánchez Granero
24395,Juan Evangelista Trinidad Segovia
24396,Adolphus J Toby
24397,John K Mduna
24397,Maduhu I Kazi
24398,LJ Ishemoi
24399,GD Mjema
24400,Allan Syril Mlulla
24401,Elisante ole Gabriel
24402,JP Senzige
24403,PF Kihwelo
24404,LB Kassoga
24383,Emma C Isinika
24383,Hamisi H Mwinyimvua
24384,Deograsias P Mushi
24385,Adam Mwandenga
24386,Clemence P Tesha
24387,Josephat Stephen Itika
24388,AAL Kilindo
24389,EI Temba
24376,SR Mohamed
24377,Marcellina M Chijorigal
24377,Renald Robert
24378,Deograsias P Mushi
24379,Isay J Jairo
24380,CR Sathyamoorthi
24381,NS Bonu
24382,JP Senzige
24382,K Sarukesi
24367,REPOA
24368,Cranmer Rutihinda
24370,GD Mjema
24369,SR Mohamed
24371,Joseph Stephen Itika
24372,Benhaji Shaaban
24373,Adam Mwandenga
24374,Betty Machangu
24375,JP Senzige
24292,N. S. Bonu
24290,Meshach J. Aziakpono
24288,Rose Aiko
24286,Elisante Gabriel
24284,Isaya J. Jairo
24282,A.A.L. Kilindo
24282,J. J. Nyela
24282,P. M. Noni
24282,J. L. Massawe
24282,C. S. Kimei
24282,B. Tarimo
24291,Gabriel S. Umoh
24289,Paul Manda
24287,Sylvia Shayo Temu
24285,Deogratius P. Mushi
24283,Patrick Mugoya
24301,Alice G. Nkhoma-Wamunza
24299,Vissemih W. Muffe
24297,H. Logang
24297,C. Shipley
24297,K.M. Casey
24295,C.R. Sathyamoorthi
24295,B.S. Khupe
24293,H.K.R Amani
24300,S. Ramakrishina
24298,Nicholas Odhiambo
24296,Elisante ole Gabriel
24294,Cornel C. Mtaki
24302,Neema Ngware
176554,Josephat Stephen Itika
176555,Dennis C. Rweyemamu
176556,Zelealem T. Temtime
176557,Visemih William Muffee
176558,Wilfred Mbowe
176559,Nessan J. Ronan
176560,Eulalia I. Temba
176564,Nicholas Odhiambo
176565,G.D. Mjema
24303,HKR Amani
24303,Tausi Mbaga-Kida
24304,NS Bonu
24304,SP Palaelo
24305,KM Casey
24305,JB Duncan
24305,BN Roge
24305,S Mehta
24306,Zelealem Tadesse Temtime
24307,MP Nyerembe
24308,Kadida RS Mashaushi
24309,Ester Macharia
24309,Beatrice Magembe
24310,William Muffee Visemith
24311,F Ruhara
24312,CR Sathyamoorthi
24313,Luitfried X Mbunda
24314,Joseph T Tahsoh
24315,RJ Mgaya
24315,Gert-Jan de Vreede
24316,Nathan Mnjama
24316,Peter Sebina
24317,Willium Muffee Visemih
24318,Amos Mhina
24319,Peter Owoko Kobonyo
24320,Albert Bwire
24321,S Ramakrishna
